,movie_name,img_link,synopsis,director
259,하울의 움직이는 성,https://www.kobis.or.kr/common/mast/movie/2014/11/aee6f95f9cf64bfd95223c1fdbb1bca8.jpg,"무대는 19세기 말, 유럽의 근미래화가들이 상상으로 그려냈던 마법과 과학이 공존하고 있는 세계 '앵거리'. 소피는 돌아가신 아버지의 모자상점에 쉴틈없이 일하는 18세 소녀다. 어느날, 마을로 나간 소피는 우연히 왕실마법사 하울을 만나게 된다. 하울은 조금 겁이 많지만, 비밀스런 분위기의 잘생긴 청년. 하지만, 하울을 짝사랑하는 황무지 마녀는 두 사람의 사이를 오해, 주문을 걸어 소피를 90세 노파로 만들어버린다.  낙심한 소피는 가출을 하고, 황무지를 헤매다 결국 하울이 사는 성에 하녀로 낯선 생활을 시작하게 된다. 하지만, 하울이 사는 거대한 성은 사람들이 너무나 무서워하는 다리가 4개 달린 '움직이는 성. 이 기괴한 성에서 하울과 소피의 기묘한 사랑과 모험이 시작되는데...",미야자키 하야오
260,마더,https://www.kobis.or.kr/upload/up_img/cleansing/48/mov_20090248_11.jpg,"읍내 약재상에서 일하며 아들과 단 둘이 사는 엄마(김혜자 扮). 그녀에게 아들, 도준은 온 세상과 마찬가지다. 스물 여덟. 도준(원빈 扮). 나이답지 않게 제 앞가림을 못 하는 어수룩한 그는 자잘한 사고를 치고 다니며 엄마의 애간장을 태운다. 어느 날, 한 소녀가 살해 당하고 어처구니없이 도준이 범인으로 몰린다. 아들을 구하기 위해 백방으로 뛰는 엄마. 하지만 경찰은 서둘러 사건을 종결 짓고 무능한 변호사는 돈만 밝힌다. 결국 아들을 구하기 위해 믿을 사람 하나 없이 범인을 찾아나선 엄마. 도준의 혐의가 굳어져 갈수록 엄마 또한 절박해져만 간다.",봉준호
261,오싹한 연애,https://www.kobis.or.kr/upload/up_img/2011/11/mov_AH6915_20111114092738_1.jpg,"이 세상 모든 연애는.... 	 달콤하다? 짜릿하다? 로맨틱하다? 	 이 커플의 연애는 오싹하다! 	 남다른 촉때문에 평범한 생활은 물론 제대로 된 연애 한번 못해본 여자 여리(손예진)와 그녀에게 꽂혀버린 비실한 깡의 호러 마술사 조구(이민기). 달콤해야 할 두 사람의 만남은 그들의 행복을 방해하는 귀신들로 인해 하루하루가 공포특집이다. 이런 생활에 익숙한 여리와 달리 매번 생명의 위협을 느끼는 조구. 오싹한 난관에도 불구하고 이 연애를 포기할 수 없는 여리와 조구는 어금니 꽉 깨물고 목숨을 건 연애를 시작하는데...",황인호
262,투모로우,https://www.kobis.or.kr/upload/up_img/cleansing/x00/00/85/mov_20040490_38310.jpg,"깨어있어라, 그 날이 다가온다기상학자인 잭 홀박사는 남극에서 빙하 코어를 탐사하던 중 지구에 이상변화가 일어날 것을 감지하고 얼마 후 국제회의에서 지구의 기온 하락에 관한 연구발표를 하게 된다. 급격한 지구 온난화로 인해 남극, 북극의 빙하가 녹고 바닷물이 차가워지면서 해류의 흐름이 바뀌게 되어 결국 지구 전체가 빙하로 뒤덮이는 거대한 재앙이 올 것이라고 경고한다. 그러나 그의 주장은 비웃음만 당하고 상사와의 갈등만 일으키게 된다. 잭은 상사와의 논쟁으로 퀴즈대회 참가를 위해 뉴욕으로 가는 아들 샘을 데려다 주는 것을 잊어 버리고 만다. 얼마 후 아들이 탄 비행기가 이상난기류를 겪게 되고 일본에서는 우박으로 인한 피해가 TV를 통해 보도되는 등 지구 곳곳에 이상기후 증세가 나타나게 된다. 잭은 해양 온도가 13도나 떨어졌다는 소식을 듣게 되고 자신이 예견했던 빙하시대가 곧 닥칠 것이라는 두려움에 떨게 된다. 잭은 앞으로 일어날 재앙으로부터 아들을 구하러 가려던 중 백악관으로부터 연락을 받는다. 잭은 브리핑을 통해 현재 인류의 생존을 위해서는 지구 북부에 위치한 사람들은 이동하기 너무 늦었으므로 포기하고 우선 중부지역부터 최대한 사람들을 멕시코 국경 아래인 남쪽으로 이동시켜야 한다는 과감한 주장을 하면서 또다시 관료들과 갈등을 겪게 된다. 이동을 시작한 사람들은 일대 혼란에 휩싸이게 되고 그럼에도 불구하고 잭은 아들이 있는 북쪽 뉴욕으로 향한다. 인류를 구조할 방법을 제시한 채 아들을 구하기 위해 역진하는 잭의 운명은 어떻게 될 것인가?또, 인류는 지구의 대재앙을 극복할 수 있을 것인가?",롤랜드 에머리히
263,레드: 더 레전드,https://www.kobis.or.kr/common/mast/movie/2013/06/fc922cae4fbf4352b1e47e279f032e73.jpg,"25년 만에 재가동된 최강 살상 무기, “밤 그림자”를 가장 먼저 제거하라! 은퇴 후 10년, 뿔뿔이 흩어졌던 레전드급 CIA요원 ‘R.E.D’는 ‘밤 그림자’의 재가동을 막기 위해 다시 뭉친다.  하지만 미 국방부와 FBI, 그리고 영국 MI6, 러시아 정부까지 ‘밤 그림자’의 행방에 혈안이 되어 'R.E.D'를 없애려 하고, 그들은 세계 정부 조직들보다 먼저 ‘밤 그림자’를 찾아 제거해야만 한다.  최악의 위기상황, 지금이 바로 전설의 본능을 깨울 때다!",딘 패리소트
264,해리 포터와 혼혈 왕자,https://www.kobis.or.kr/upload/up_img/cleansing/79/mov_20090379_3.jpg,"어둠의 세력이 더욱 강력해져 머글 세계와 호그와트까지 위협해온다. 위험한 기운을 감지한 덤블도어 교수는 다가올 전투에 대비하기 위해 해리 포터와 함께 대장정의 길을 나선다. 볼드모트를 물리칠 수 있는 유일한 단서이자 그의 영혼을 나누어 놓은 7개의 호크룩스를 파괴하는 미션을 수행해야만 하는 것! 또한 덤블도어 교수는 호크룩스를 찾는 기억여행에 결정적 도움을 줄 슬러그혼 교수를 호그와트로 초청한다.   한편 학교에서는 계속된 수업과 함께 로맨스의 기운도 무르익는다. 해리는 자신도 모르게 지니에게 점점 끌리게 되고, 새로운 여자 친구가 생긴 론에게 헤르미온느는 묘한 질투심을 느끼는데... 남겨진 결전을 위한 최후의 미션, 볼드모트와 해리 포터에 얽힌 치명적인 비밀, 선택된 자만이 통과할 수 있는 대단원을 향한 본격적인 대결이 시작된다!",데이빗 예이츠
265,드래곤 길들이기 2,https://www.kobis.or.kr/common/mast/movie/2014/07/81c76f3ba77540ccb1798101d10e8f48.jpg,"더 높이, 더 멀리, 더 힘차게!우리의 진짜 모험은 지금부터다! 바이킹과 드래곤이 친구가 되어 평화롭게 살아가는 버크섬.  청년이 된 히컵은 아버지 스토이크의 바람과는 달리  족장이 되는 것 보다 버크섬 밖의 더 넓은 세상을 보고 싶어한다.   그러던 어느 날, 신비로운 얼음대륙을 탐험하던 히컵과 투슬리스는  드래곤 사냥꾼들이 쳐놓은 덫에 걸리고,  드래곤들을 위협하는 강력한 어둠의 존재에 대해 알게 된다.  히컵과 투슬리스는 드래곤들의 평화를 위해  의문의 드래곤 군단과 맞서기로 결심하는데…",딘 데블로이스
266,형,https://www.kobis.or.kr/common/mast/movie/2016/11/1cf24abe1beb4460b4694252cf638620.jpg,"“살다 보니까 니가 내 인생에 도움이 되는 날이 온다?” 뻔뻔한 사기꾼, 동생 핑계로 가석방의 기회를 물었다! 유도 국가대표 고두영(도경수)은 경기 도중 불의의 사고를 당하게 되고이 소식을 들은 사기전과 10범의 형 고두식(조정석)은 눈물의 석방 사기극을 펼친다!  “형은 개뿔, 제발 내 인생에서 꺼져!” 형이 돌아오고 인생이 더 깜깜해졌다! 하루 아침에 앞이 깜깜해진 동생을 핑계로 1년간 보호자 자격으로 가석방 된 두식!.15년 동안 단 한번도 연락이 없던 뻔뻔한 형이 집으로 돌아오고 보호자는커녕 ‘두영’의 삶을 더 엉망 진창으로 만드는데….남보다 못한 형제의 예측불허 동거가 시작된다!",권수경
267,황금 나침반,https://www.kobis.or.kr/upload/up_img/cleansing/x00/04/01/mov_20070551_44785.jpg,"황금나침반을 움직이는 자, 세상을 움직일 것이다!‘살아 있는 모든 존재를 멸망으로 이끌 전쟁이 일어날 것’이라는 예언의 중심에 있는 ‘황금나침반’. 각각의 서로 다른 세계 속에서 ‘황금나침반’으로 절대권력을 차지하기 위해 벌어지는 천상과 지상의 거대한 전쟁은 모든 세계를 혼돈에 휩싸이게 한다. 학자이자 탐험가인 아스리엘 경은 또 다른 세계로 갈 수 있게 해주는 미지의 물질 ‘더스트’를 노스폴에서 발견하게 되고, 이를 이용해 신세계를 찾아볼 것을 제안한다. 하지만 또 다른 세계의 존재를 부정하던 학자들 사이에서는 일대 파란이 일어나고 그의 연구를 막으려 한다. 한편, 아스리엘 경의 조카 라라는 진실만을 알려준다는 ‘황금나침반’을 얻게 되고 이에 얽힌 놀라운 예언의 진실을 모른 채, 노스폴로의 여정을 떠난다. 하지만 함께 노스폴로의 동행을 제안했던 콜터 부인이 황금나침반을 노리고 있음을 알게 된 라라는 목숨을 건 탈출을 감행하면서 점차 황금나침반의 비밀의 실체에 접근하는데…… 진실을 말해주는 황금나침반을 지닌 채, 예언 속 전쟁을 막기 위한 험난한 여정에 오른 라라. 헥스족과 아머 베어족 등의 도움을 받아 힘을 모으지만 이를 저지하려는 어둠의 세력이 커지면서 예언 속의 거대한 전쟁, 그 서막이 열린다.",크리스 웨이츠
268,친구 2,https://www.kobis.or.kr/common/mast/movie/2013/10/22a1ac610a5143d1b4dafb182b666174.jpg,"“니 내랑 부산 접수할래?”친구 ‘동수’(장동건)의 죽음을 지시한 혐의로 수감된 ‘준석’(유오성). 17년 만에 출소한 그는 몰라보게 달라진 세상과 어느새 조직의 실세로 성장해있는 ‘은기’의 모습에 위기감을 느낀다. ‘준석’은 아버지 ‘철주’(주진모)가 평생을 바쳐 이뤄놓은 조직을 되찾기 위해 흩어져있던 자신의 세력을 다시 모으고, 감옥에서 만나 자신을 아버지처럼 따르는 젊은 피 ‘성훈’(김우빈)을 오른팔로 두게 된다.“담배 떨쳐가 우리 아버지 죽이라고 신호 줬다면서예?”친아버지의 얼굴도 모른 채 불행한 어린 시절을 보냈던 ‘성훈’은 마치 아버지처럼 자신을 챙겨주는 ‘준석’에게 의지하며 그와 함께 부산을 접수하기 위해 힘쓴다. 그러던 어느 날 ‘성훈’을 찾아온 ‘은기’는 ‘동수’의 죽음에 대한 이야기를 풀어놓으며 ‘성훈’을 혼란에 빠트리는데...두 남자의 숙명적인 만남!친구를 잃은 그 날, 끝나지 않은 이야기가 시작된다!",곽경택
269,26년,https://www.kobis.or.kr/common/mast/movie/2012/12/1f5141ad24214bc3942d64b62d961dc0.1,"1980년 5월.. 그리고 26년 후학살의 주범 ‘그 사람’을 단죄하라!광주 수호파 중간보스 곽진배, 국가대표 사격선수 심미진, 서대문소속 경찰 권정혁, 5. 18 민주화운동 희생자 2세라는 공통 분모를 가진 세 사람이 한 자리에 모였다. 그들을 불러 모은 보안업체 대기업 회장 김갑세와 그의 비서 김주안의 제안은 바로 ‘그 사람’을 타겟으로 한 극비 프로젝트!Stage 1. 1차 탐색 시작! 진배는 무력도발로 연희동을 자극시킨다. 그러나 김갑세가 광주 시민들을 제압하던 계엄군이었고 그의 총검에 아버지가 죽었다는 사실을 알게 되면서 팀은 균열이 생긴다. Stage 2. 미진의 단독 행동! 미진은 홀로 서대문 사거리에서 ‘그 사람’의 차량에 뛰어들어 사격을 가한다. 마지막 한발, 성공의 순간 터져버린 총 때문에 부상당한 미진은 뒤늦게 달려온 진배의 도움으로 탈출하지만, 정혁은 충격을 받고 사라진다.Stage 3. 시작된 작전! 일련의 사건으로 연희동의 사설 경호인력이 보강되고, 주안은 ‘그 사람’의 비서실장인 탁실장을 대상으로 한 로비에 성공, ‘그 사람’과의 단독 면담 날짜를 잡는다. D-day 2006. 05. 18.드디어 그날! 저격 위치를 확보한 미진, 경찰 병력을 저지할 진배 일행, 그리고 김갑세와 주안은 탁실장을 이용하여 검문을 통과하고 드디어 연희동 저택 안으로 들어간다. 한편, 서대문경찰서 최계장의 집요한 추적으로 암살 작전의 실체가 밝혀지고 경호실장인 마상렬의 명령으로 연희동 안팎은 빠르게 진압된다. 미진에게까지 포위망은 좁혀지고 사라졌던 정혁이 나타나 작전을 저지하는데... 일촉즉발의 상황, 그들의 거사는 과연 성공할 수 있을까?",조근현
270,워낭소리,https://www.kobis.or.kr/upload/up_img/cleansing/27/mov_20081727_9.jpg,"평생 땅을 지키며 살아온 농부 최노인에겐 30년을 부려온 소 한 마리가 있다. 소의 수명은 보통 15년, 그런데 이 소의 나이는 무려 마흔 살. 살아 있다는 게 믿기지 않는 이 소는 최노인의 베스트 프렌드이며, 최고의 농기구이고, 유일한 자가용이다. 귀가 잘 안 들리는 최노인이지만 희미한 소의 워낭 소리도 귀신같이 듣고 한 쪽 다리가 불편하지만 소 먹일 풀을 베기 위해 매일 산을 오른다. 심지어 소에게 해가 갈까 논에 농약을 치지 않는 고집쟁이다. 소 역시 제대로 서지도 못 하면서 최노인이 고삐를 잡으면 산 같은 나뭇짐도 마다 않고 나른다. 무뚝뚝한 노인과 무덤덤한 소. 둘은 모두가 인정하는 환상의 친구다. 그러던 어느 봄, 최노인은 수의사에게 소가 올 해를 넘길 수 없을 거라는 선고를 듣는다.",이충렬
271,블랙 위도우,https://www.kobis.or.kr/common/mast/movie/2021/06/f5b9324a8a5b4c01977419a6e6442ab9.jpg,"“모든 것을 바꾼 그녀의 선택”어벤져스의 운명을 바꾼 블랙 위도우, 그녀의 진짜 이야기가 시작된다!어벤져스의 히어로 블랙 위도우, ‘나타샤 로마노프’ (스칼렛 요한슨)는자신의 과거와 연결된 레드룸의 거대한 음모와 실체를 깨닫게 된다.상대의 능력을 복제하는 빌런 ‘태스크마스터’와 새로운 위도우들의 위협에 맞서목숨을 건 반격을 시작하는 ‘나타샤’는 스파이로 활약했던 자신의 과거 뿐 아니라,어벤져스가 되기 전 함께했던 동료들을 마주해야만 하는데…폭발하는 리얼 액션 카타르시스!7월, MCU의 새로운 시대를 시작할 첫 액션 블록버스터를 만끽하라!",케이트 쇼트랜드
